nom_station,banniere,adresse,ville,region,prix_regulier,prix_super,prix_diesel,longitude,latitude,updated_at,date_import
,Mobil,,,,,,,-73.992478,45.384381,,2026-04-15T15:05:37.476169
,Mobil,,,,,,,-73.292005,45.332991,,2026-04-15T15:05:37.476172
,Shell,,,,,,,-72.985096,45.161252,,2026-04-15T15:05:37.476175
,Sonic,,,,,,,-72.9245,45.771355,,2026-04-15T15:05:37.476178
,Costco,,,,,,,-73.405821,45.577602,,2026-04-15T15:05:37.476181
,Costco,,,,,,,-73.480074,45.434582,,2026-04-15T15:05:37.476184
,Costco,,,,,,,-73.517235,45.3709,,2026-04-15T15:05:37.476187
,Costco,,,,,,,-73.381247,45.500969,,2026-04-15T15:05:37.476190
,Costco,,,,,,,-74.036068,45.414181,,2026-04-15T15:05:37.476193
,Esso,,,,,,,-73.464507,45.454258,,2026-04-15T15:05:37.476196
,Couche-Tard,,,,,,,-72.933214,45.364709,,2026-04-15T15:05:37.476199
,Couche-Tard,,,,,,,-73.252483,45.311449,,2026-04-15T15:05:37.476202
,Petro-Canada,,,,,,,-73.177953,45.571815,,2026-04-15T15:05:37.476205
,Esso,,,,,,,-73.198024,45.592098,,2026-04-15T15:05:37.476208
,Esso,,,,,,,-74.284471,45.477513,,2026-04-15T15:05:37.476211
,Esso,,,,,,,-74.338589,45.212178,,2026-04-15T15:05:37.476214
,Esso,,,,,,,-73.0119,45.414,,2026-04-15T15:05:37.476217
,Couche-Tard,,,,,,,-73.245228,45.439199,,2026-04-15T15:05:37.476220
,Couche-Tard,,,,,,,-73.739211,45.31965,,2026-04-15T15:05:37.476223
,Petro-Canada,,,,,,,-73.366506,45.540533,,2026-04-15T15:05:37.476226
,Couche-Tard,,,,,,,-74.108305,45.244279,,2026-04-15T15:05:37.476229
,Shell,,,,,,,-73.352394,45.602698,,2026-04-15T15:05:37.476232
,Couche-Tard,,,,,,,-73.357478,45.57939,,2026-04-15T15:05:37.476235
,Shell,,,,,,,-73.253671,45.324687,,2026-04-15T15:05:37.476238
,Irving,,,,,,,-72.805946,45.688689,,2026-04-15T15:05:37.476241
,Couche-Tard,,,,,,,-74.054433,45.392065,,2026-04-15T15:05:37.476244
,Couche-Tard,,,,,,,-74.099248,45.271559,,2026-04-15T15:05:37.476247
,Esso,,,,,,,-73.581495,45.39192,,2026-04-15T15:05:37.476250
,Esso,,,,,,,-73.430882,45.506011,,2026-04-15T15:05:37.476253
,Esso,,,,,,,-73.419752,45.45833,,2026-04-15T15:05:37.476256
,Esso,,,,,,,-73.458409,45.519699,,2026-04-15T15:05:37.476259
,Esso,,,,,,,-73.328334,45.577038,,2026-04-15T15:05:37.476262
,Esso,,,,,,,-73.301568,45.454577,,2026-04-15T15:05:37.476264
,Esso,,,,,,,-73.495159,45.547191,,2026-04-15T15:05:37.476267
,Esso,,,,,,,-73.466054,45.455156,,2026-04-15T15:05:37.476270
,Esso,,,,,,,-73.478365,45.493738,,2026-04-15T15:05:37.476273
,Esso,,,,,,,-73.468756,45.470772,,2026-04-15T15:05:37.476276
,Esso,,,,,,,-73.499415,45.512512,,2026-04-15T15:05:37.476279
,Esso,,,,,,,-73.5011,45.494685,,2026-04-15T15:05:37.476282
,Esso,,,,,,,-73.444269,45.56934,,2026-04-15T15:05:37.476285
,Couche-Tard,,,,,,,-73.612026,45.266597,,2026-04-15T15:05:37.476288
,Esso,,,,,,,-73.379771,45.475669,,2026-04-15T15:05:37.476291
,Esso,,,,,,,-73.446224,45.575091,,2026-04-15T15:05:37.476294
,Esso,,,,,,,-73.46327,45.46924,,2026-04-15T15:05:37.476297
,Esso,,,,,,,-73.443309,45.439017,,2026-04-15T15:05:37.476300
,Esso,,,,,,,-73.441615,45.473164,,2026-04-15T15:05:37.476303
,Esso,,,,,,,-73.491663,45.456666,,2026-04-15T15:05:37.476306
,Esso,,,,,,,-73.495319,45.47047,,2026-04-15T15:05:37.476308
,Esso,,,,,,,-73.505248,45.399406,,2026-04-15T15:05:37.476311
,Esso,,,,,,,-73.71068,45.36654,,2026-04-15T15:05:37.476324
,Esso,,,,,,,-73.479871,45.538542,,2026-04-15T15:05:37.476327
,Esso,,,,,,,-73.408031,45.495071,,2026-04-15T15:05:37.476330
,Esso,,,,,,,-73.2319,45.5575,,2026-04-15T15:05:37.476333
,Shell,,,,,,,-73.104081,46.043899,,2026-04-15T15:05:37.476336
,Esso,,,,,,,-72.959489,45.647644,,2026-04-15T15:05:37.476339
,Esso,,,,,,,-72.988366,45.602069,,2026-04-15T15:05:37.476342
,Esso,,,,,,,-73.4786,45.4792,,2026-04-15T15:05:37.476345
,Shell,,,,,,,-74.175237,45.434541,,2026-04-15T15:05:37.476348
,Shell,,,,,,,-74.032421,45.404665,,2026-04-15T15:05:37.476351
,Esso,,,,,,,-73.304673,45.644141,,2026-04-15T15:05:37.476354
,Esso,,,,,,,-73.788648,45.262402,,2026-04-15T15:05:37.476357
,Esso,,,,,,,-73.753826,45.345947,,2026-04-15T15:05:37.476359
,Esso,,,,,,,-73.201115,45.596339,,2026-04-15T15:05:37.476362
,Esso,,,,,,,-73.282821,45.584581,,2026-04-15T15:05:37.476365
,Esso,,,,,,,-74.096646,45.381912,,2026-04-15T15:05:37.476368
,Esso,,,,,,,-73.964808,45.389266,,2026-04-15T15:05:37.476371
,Couche-Tard,,,,,,,-73.992046,45.381584,,2026-04-15T15:05:37.476374
,Esso,,,,,,,-73.294578,45.333615,,2026-04-15T15:05:37.476377
,Couche-Tard,,,,,,,-73.302305,45.524465,,2026-04-15T15:05:37.476380
,Esso,,,,,,,-72.931387,45.622855,,2026-04-15T15:05:37.476383
,Esso,,,,,,,-74.136833,45.269721,,2026-04-15T15:05:37.476386
,Couche-Tard,,,,,,,-73.43928,45.511753,,2026-04-15T15:05:37.476389
,Couche-Tard,,,,,,,-73.579644,45.392909,,2026-04-15T15:05:37.476392
,Couche-Tard,,,,,,,-73.267083,45.302543,,2026-04-15T15:05:37.476395
,Couche-Tard,,,,,,,-73.187682,45.542286,,2026-04-15T15:05:37.476398
,Couche-Tard,,,,,,,-73.563874,45.379824,,2026-04-15T15:05:37.476401
,Couche-Tard,,,,,,,-73.301818,45.452589,,2026-04-15T15:05:37.476404
,Couche-Tard,,,,,,,-73.538282,45.40032,,2026-04-15T15:05:37.476407
,Couche-Tard,,,,,,,-73.290031,45.528554,,2026-04-15T15:05:37.476410
,Couche-Tard,,,,,,,-73.452811,45.481682,,2026-04-15T15:05:37.476413
,Esso,,,,,,,-73.435794,45.684491,,2026-04-15T15:05:37.476416
,Shell,,,,,,,-73.101152,46.041103,,2026-04-15T15:05:37.476419
,Esso,,,,,,,-73.455258,45.542314,,2026-04-15T15:05:37.476422
,Couche-Tard,,,,,,,-74.13012,45.246387,,2026-04-15T15:05:37.476425
,Esso,,,,,,,-72.973917,45.607478,,2026-04-15T15:05:37.476428
,Couche-Tard,,,,,,,-73.213916,45.580939,,2026-04-15T15:05:37.476431
,Couche-Tard,,,,,,,-73.733691,45.345043,,2026-04-15T15:05:37.476434
,Couche-Tard,,,,,,,-73.45729,45.529879,,2026-04-15T15:05:37.476437
,Esso,,,,,,,-73.359423,45.521099,,2026-04-15T15:05:37.476440
,Couche-Tard,,,,,,,-73.432121,45.674136,,2026-04-15T15:05:37.476443
,Couche-Tard,,,,,,,-73.454939,45.620779,,2026-04-15T15:05:37.476446
,Esso,,,,,,,-73.268308,45.333646,,2026-04-15T15:05:37.476449
,Esso,,,,,,,-72.959381,45.632862,,2026-04-15T15:05:37.476452
,Esso,,,,,,,-73.145083,46.028913,,2026-04-15T15:05:37.476455
,Couche-Tard,,,,,,,-73.292386,45.305767,,2026-04-15T15:05:37.476458
,Couche-Tard,,,,,,,-73.584924,45.369951,,2026-04-15T15:05:37.476461
,Couche-Tard,,,,,,,-73.125977,46.024309,,2026-04-15T15:05:37.476464
,Esso,,,,,,,-73.40498,45.567065,,2026-04-15T15:05:37.476467
,Ultramar,,,,,,,-73.426355,45.582521,,2026-04-15T15:05:37.476470
,Ultramar,,,,,,,-73.43104,45.686688,,2026-04-15T15:05:37.476485
,Esso,,,,,,,-73.153061,46.031529,,2026-04-15T15:05:37.476488
,Harnois,,,,,,,-74.172457,45.089696,,2026-04-15T15:05:37.476491
,Shell,,,,,,,-74.233267,45.249453,,2026-04-15T15:05:37.476494
,Harnois,,,,,,,-74.121896,45.237275,,2026-04-15T15:05:37.476497
,Shell,,,,,,,-73.131945,46.032915,,2026-04-15T15:05:37.476500
,Petro-Canada,,,,,,,-73.415556,45.193702,,2026-04-15T15:05:37.476503
,Sonic,,,,,,,-72.801028,45.129891,,2026-04-15T15:05:37.476506
,Esso,,,,,,,-73.58454,45.056453,,2026-04-15T15:05:37.476509
,Sonic,,,,,,,-73.001385,45.531687,,2026-04-15T15:05:37.476512
,Sonic,,,,,,,-73.491068,45.372981,,2026-04-15T15:05:37.476515
,Petro-Canada,,,,,,,-73.247772,45.324377,,2026-04-15T15:05:37.476518
,Petro-Canada,,,,,,,-73.219999,45.312301,,2026-04-15T15:05:37.476521
,Petro-Canada,,,,,,,-73.18749,45.542636,,2026-04-15T15:05:37.476525
,Crevier,,,,,,,-73.1968733,45.4399586,,2026-04-15T15:05:37.476527
,Aucun,,,,,,,-72.836801,45.055622,,2026-04-15T15:05:37.476531
,Esso,,,,,,,-74.224384,45.465676,,2026-04-15T15:05:37.476534
,Esso,,,,,,,-73.100537,46.040641,,2026-04-15T15:05:37.476537
,Shell,,,,,,,-73.295819,45.318544,,2026-04-15T15:05:37.476540
,Crevier,,,,,,,-73.757452,45.045245,,2026-04-15T15:05:37.476543
,Shell,,,,,,,-73.595789,45.037907,,2026-04-15T15:05:37.476546
,Ultramar,,,,,,,-72.524898,45.576417,,2026-04-15T15:05:37.476549
,Petro-Canada,,,,,,,-73.420081,45.654064,,2026-04-15T15:05:37.476552
,Petro-Canada,,,,,,,-73.1533,45.4285,,2026-04-15T15:05:37.476555
,Petro-Canada,,,,,,,-73.728189,45.338013,,2026-04-15T15:05:37.476558
,Petro-Canada,,,,,,,-73.199518,45.558637,,2026-04-15T15:05:37.476561
,Ultramar,,,,,,,-73.180182,45.592194,,2026-04-15T15:05:37.476564
,Shell,,,,,,,-73.617533,45.260831,,2026-04-15T15:05:37.476567
,Pétro-T,,,,,,,-72.839355,45.477466,,2026-04-15T15:05:37.476570
,Petro-Canada,,,,,,,-73.513252,45.536392,,2026-04-15T15:05:37.476573
,Esso,,,,,,,-73.698736,45.353082,,2026-04-15T15:05:37.476576
,Harnois,,,,,,,-72.928554,45.907925,,2026-04-15T15:05:37.476579
,Ultramar,,,,,,,-73.485283,45.506355,,2026-04-15T15:05:37.476582
,Beausoir,,,,,,,-73.229793,45.207459,,2026-04-15T15:05:37.476585
,Petro-Canada,,,,,,,-73.365705,45.613895,,2026-04-15T15:05:37.476588
,Shell,,,,,,,-73.256876,45.458972,,2026-04-15T15:05:37.476591
,Sonic,,,,,,,-73.322411,45.630635,,2026-04-15T15:05:37.476594
,Petro-Canada,,,,,,,-73.087335,46.031024,,2026-04-15T15:05:37.476597
,Esso,,,,,,,-73.445459,45.09293,,2026-04-15T15:05:37.476600
,Ultramar,,,,,,,-73.373262,45.377778,,2026-04-15T15:05:37.476603
,Shell,,,,,,,-73.294411,45.35163,,2026-04-15T15:05:37.476606
,Petro-Canada,,,,,,,-73.958227,45.395106,,2026-04-15T15:05:37.476609
,Le Relais,,,,,,,-72.96537,45.291197,,2026-04-15T15:05:37.476612
,Aucun,,,,,,,-72.838387,45.053159,,2026-04-15T15:05:37.476615
,Ultramar,,,,,,,-72.568059,45.638892,,2026-04-15T15:05:37.476618
,Shell,,,,,,,-73.236987,45.596278,,2026-04-15T15:05:37.476621
,Shell,,,,,,,-73.318613,45.520105,,2026-04-15T15:05:37.476624
,Shell,,,,,,,-73.3183,45.518769,,2026-04-15T15:05:37.476627
,Shell,,,,,,,-73.016607,45.414759,,2026-04-15T15:05:37.476630
,Sonic,,,,,,,-73.159225,45.786559,,2026-04-15T15:05:37.476633
,Sonic,,,,,,,-72.894015,45.508231,,2026-04-15T15:05:37.476636
,Shell,,,,,,,-74.136416,45.26892,,2026-04-15T15:05:37.476639
,Shell,,,,,,,-73.151834,45.08419,,2026-04-15T15:05:37.476642
,Esso,,,,,,,-73.224602,45.562825,,2026-04-15T15:05:37.476645
,Harnois,,,,,,,-74.176135,45.294436,,2026-04-15T15:05:37.476648
,Sonic,,,,,,,-73.982968,45.114834,,2026-04-15T15:05:37.476651
,Shell,,,,,,,-73.497007,45.470677,,2026-04-15T15:05:37.476654
,Ultramar,,,,,,,-73.728596,45.360189,,2026-04-15T15:05:37.476657
,Harnois,,,,,,,-72.977192,45.644391,,2026-04-15T15:05:37.476660
,Crevier,,,,,,,-73.206632,45.547699,,2026-04-15T15:05:37.476663
,Harnois,,,,,,,-74.373085,45.087699,,2026-04-15T15:05:37.476666
,Esso,,,,,,,-73.159965,45.891451,,2026-04-15T15:05:37.476669
,Harnois,,,,,,,-73.613963,45.270295,,2026-04-15T15:05:37.476672
,Esso,,,,,,,-74.017046,45.380043,,2026-04-15T15:05:37.476675
,Harnois,,,,,,,-73.15703,46.014428,,2026-04-15T15:05:37.476678
,Harnois,,,,,,,-73.107446,46.039962,,2026-04-15T15:05:37.476681
,Harnois,,,,,,,-72.927246,45.669725,,2026-04-15T15:05:37.476684
,Esso,,,,,,,-72.571205,45.643988,,2026-04-15T15:05:37.476687
,Shell,,,,,,,-73.795219,45.256896,,2026-04-15T15:05:37.476689
,Sonic,,,,,,,-73.993585,45.215966,,2026-04-15T15:05:37.476692
,Canadian Tire,,,,,,,-73.463377,45.522052,,2026-04-15T15:05:37.476695
,Canadian Tire,,,,,,,-73.094537,46.036347,,2026-04-15T15:05:37.476698
,Canadian Tire,,,,,,,-74.124873,45.270304,,2026-04-15T15:05:37.476702
,Canadian Tire,,,,,,,-73.463902,45.481956,,2026-04-15T15:05:37.476705
,Aucun,,,,,,,-73.798589,45.250792,,2026-04-15T15:05:37.476708
,Crevier,,,,,,,-74.298008,45.479633,,2026-04-15T15:05:37.476711
,Shell,,,,,,,-72.934261,45.365832,,2026-04-15T15:05:37.476714
,Petro-Canada,,,,,,,-73.185243,45.592577,,2026-04-15T15:05:37.476733
,Petro-Canada,,,,,,,-73.484583,45.496072,,2026-04-15T15:05:37.476736
,Petro-Canada,,,,,,,-73.388427,45.481874,,2026-04-15T15:05:37.476739
,Harnois,,,,,,,-74.121285,45.245656,,2026-04-15T15:05:37.476742
,Ultramar,,,,,,,-73.12858,46.039676,,2026-04-15T15:05:37.476745
,Esso,,,,,,,-73.049809,45.433373,,2026-04-15T15:05:37.476748
,Petro-Canada,,,,,,,-72.928249,45.621134,,2026-04-15T15:05:37.476751
,Harnois,,,,,,,-73.148334,45.892209,,2026-04-15T15:05:37.476754
,Shell,,,,,,,-74.196143,45.272435,,2026-04-15T15:05:37.476757
,Harnois,,,,,,,-73.029628,45.170375,,2026-04-15T15:05:37.476760
,Petroplus,,,,,,,-74.287405,45.229115,,2026-04-15T15:05:37.476763
,Shell,,,,,,,-73.337972,45.524796,,2026-04-15T15:05:37.476766
,Harnois,,,,,,,-73.389284,45.631636,,2026-04-15T15:05:37.476769
,Petro-Canada,,,,,,,-73.754255,45.347653,,2026-04-15T15:05:37.476772
,Harnois,,,,,,,-73.372987,45.087203,,2026-04-15T15:05:37.476775
,Petro-Canada,,,,,,,-74.120283,45.272495,,2026-04-15T15:05:37.476778
,Esso,,,,,,,-73.458484,45.068058,,2026-04-15T15:05:37.476781
,Petro-Canada,,,,,,,-72.967511,45.6155823,,2026-04-15T15:05:37.476784
,Shell,,,,,,,-73.730627,45.360545,,2026-04-15T15:05:37.476787
,Shell,,,,,,,-73.046445,45.663025,,2026-04-15T15:05:37.476790
,Ultramar,,,,,,,-73.559951,45.38163,,2026-04-15T15:05:37.476793
,Petro-Canada,,,,,,,-73.273978,45.275033,,2026-04-15T15:05:37.476796
,Esso,,,,,,,-73.273967,45.274148,,2026-04-15T15:05:37.476799
,Sonic,,,,,,,-73.878201,45.313723,,2026-04-15T15:05:37.476802
,Sonic,,,,,,,-73.148059,45.124476,,2026-04-15T15:05:37.476805
,Shell,,,,,,,-73.477122,45.435347,,2026-04-15T15:05:37.476808
,Pétroles Maurice,,,,,,,-73.432646,45.68682,,2026-04-15T15:05:37.476811
,Ultramar,,,,,,,-73.356293,45.071388,,2026-04-15T15:05:37.476815
,Sonic,,,,,,,-74.10534,45.379972,,2026-04-15T15:05:37.476818
,Pétro-T,,,,,,,-73.013011,45.038337,,2026-04-15T15:05:37.476821
,Esso,,,,,,,-73.229894,45.311937,,2026-04-15T15:05:37.476824
,Sonic,,,,,,,-73.513749,45.49627,,2026-04-15T15:05:37.476827
,Aucun,,,,,,,-73.267099,45.301766,,2026-04-15T15:05:37.476830
,Super Gaz,,,,,,,-73.499462,45.536456,,2026-04-15T15:05:37.476833
,Super Gaz,,,,,,,-73.544454,45.383931,,2026-04-15T15:05:37.476836
,Shell,,,,,,,-74.01502,45.388871,,2026-04-15T15:05:37.476839
,Sonic,,,,,,,-72.562194,45.65529,,2026-04-15T15:05:37.476842
,Ultramar,,,,,,,-73.778551,45.504694,,2026-04-15T15:05:37.476845
,Ultramar,,,,,,,-73.874328,45.48887,,2026-04-15T15:05:37.476848
,Ultramar,,,,,,,-73.589165,45.574817,,2026-04-15T15:05:37.476851
,Ultramar,,,,,,,-73.806864,45.510605,,2026-04-15T15:05:37.476854
,Ultramar,,,,,,,-73.60181,45.527502,,2026-04-15T15:05:37.476857
,Petro-Canada,,,,,,,-73.556615,45.595678,,2026-04-15T15:05:37.476860
,Petro-Canada,,,,,,,-73.602408,45.561003,,2026-04-15T15:05:37.476863
,Petro-Canada,,,,,,,-73.589776,45.58035,,2026-04-15T15:05:37.476866
,Petro-Canada,,,,,,,-73.591153,45.583922,,2026-04-15T15:05:37.476869
,Petro-Canada,,,,,,,-73.559187,45.547149,,2026-04-15T15:05:37.476872
,Petro-Canada,,,,,,,-73.60856,45.535954,,2026-04-15T15:05:37.476875
,Petro-Canada,,,,,,,-73.597966,45.525679,,2026-04-15T15:05:37.476878
,Petro-Canada,,,,,,,-73.582249,45.594825,,2026-04-15T15:05:37.476881
,Petro-Canada,,,,,,,-73.63689,45.589563,,2026-04-15T15:05:37.476884
,Petro-Canada,,,,,,,-73.651132,45.566815,,2026-04-15T15:05:37.476887
,Petro-Canada,,,,,,,-73.61516,45.551227,,2026-04-15T15:05:37.476890
,Petro-Canada,,,,,,,-73.618602,45.535098,,2026-04-15T15:05:37.476893
,Petro-Canada,,,,,,,-73.589561,45.598266,,2026-04-15T15:05:37.476896
,Shell,,,,,,,-73.703582,45.534704,,2026-04-15T15:05:37.476899
,Shell,,,,,,,-73.654814,45.496074,,2026-04-15T15:05:37.476902
,Shell,,,,,,,-73.642362,45.49007,,2026-04-15T15:05:37.476905
,Shell,,,,,,,-73.622157,45.52984,,2026-04-15T15:05:37.476908
,Shell,,,,,,,-73.637349,45.527852,,2026-04-15T15:05:37.476911
,Crevier,,,,,,,-73.637366,45.43254,,2026-04-15T15:05:37.476914
,Ultramar,,,,,,,-73.635232,45.42182,,2026-04-15T15:05:37.476917
,Shell,,,,,,,-73.55849,45.517761,,2026-04-15T15:05:37.476920
,Shell,,,,,,,-73.584505,45.453117,,2026-04-15T15:05:37.476923
,Shell,,,,,,,-73.637779,45.467976,,2026-04-15T15:05:37.476926
,Shell,,,,,,,-73.577415,45.481269,,2026-04-15T15:05:37.476929
,Shell,,,,,,,-73.646773,45.43287,,2026-04-15T15:05:37.476932
,Shell,,,,,,,-73.621316,45.439442,,2026-04-15T15:05:37.476935
,Shell,,,,,,,-73.57835,45.463505,,2026-04-15T15:05:37.476937
,Shell,,,,,,,-73.665469,45.475758,,2026-04-15T15:05:37.476940
,Shell,,,,,,,-73.870387,45.462617,,2026-04-15T15:05:37.476943
,Shell,,,,,,,-73.711116,45.492294,,2026-04-15T15:05:37.476946
,Shell,,,,,,,-73.751846,45.496513,,2026-04-15T15:05:37.476949
,Shell,,,,,,,-73.672905,45.523322,,2026-04-15T15:05:37.476952
,Shell,,,,,,,-73.66191,45.507978,,2026-04-15T15:05:37.476955
,Shell,,,,,,,-73.832364,45.471255,,2026-04-15T15:05:37.476958
,Shell,,,,,,,-73.628542,45.520289,,2026-04-15T15:05:37.476961
,Shell,,,,,,,-73.855022,45.447794,,2026-04-15T15:05:37.476964
,Esso,,,,,,,-73.829187,45.467437,,2026-04-15T15:05:37.476967
,Shell,,,,,,,-73.719712,45.514954,,2026-04-15T15:05:37.476970
,Esso,,,,,,,-73.855113,45.449375,,2026-04-15T15:05:37.476973
,Esso,,,,,,,-73.832562,45.470219,,2026-04-15T15:05:37.476976
,Crevier,,,,,,,-73.842311,45.479646,,2026-04-15T15:05:37.476979
,Esso,,,,,,,-73.62879,45.43255,,2026-04-15T15:05:37.476982
,Ultramar,,,,,,,-73.61198,45.598372,,2026-04-15T15:05:37.476985
,Shell,,,,,,,-73.577162,45.543755,,2026-04-15T15:05:37.476988
,Ultramar,,,,,,,-73.790429,45.476579,,2026-04-15T15:05:37.476991
,Petro-Canada,,,,,,,-73.589503,45.517092,,2026-04-15T15:05:37.476994
,Petro-Canada,,,,,,,-73.668975,45.55484,,2026-04-15T15:05:37.476997
,Shell,,,,,,,-73.631576,45.602455,,2026-04-15T15:05:37.477000
,Shell,,,,,,,-73.625488,45.620512,,2026-04-15T15:05:37.477003
,Shell,,,,,,,-73.508259,45.65877,,2026-04-15T15:05:37.477006
,Shell,,,,,,,-73.573212,45.643269,,2026-04-15T15:05:37.477009
,Shell,,,,,,,-73.611867,45.599758,,2026-04-15T15:05:37.477012
,Shell,,,,,,,-73.582593,45.610707,,2026-04-15T15:05:37.477015
,Petro-Canada,,,,,,,-73.645489,45.435319,,2026-04-15T15:05:37.477018
,Esso,,,,,,,-73.886903,45.452502,,2026-04-15T15:05:37.477021
,Ultramar,,,,,,,-73.643131,45.551133,,2026-04-15T15:05:37.477024
,Ultramar,,,,,,,-73.576841,45.595216,,2026-04-15T15:05:37.477027
,Ultramar,,,,,,,-73.635866,45.590104,,2026-04-15T15:05:37.477030
,Ultramar,,,,,,,-73.619206,45.431465,,2026-04-15T15:05:37.477033
,Ultramar,,,,,,,-73.678822,45.435245,,2026-04-15T15:05:37.477036
,Shell,,,,,,,-73.62545,45.548022,,2026-04-15T15:05:37.477038
,Shell,,,,,,,-73.639319,45.592187,,2026-04-15T15:05:37.477041
,Shell,,,,,,,-73.605024,45.562107,,2026-04-15T15:05:37.477044
,Shell,,,,,,,-73.559178,45.539257,,2026-04-15T15:05:37.477047
,Shell,,,,,,,-73.57228,45.570699,,2026-04-15T15:05:37.477050
,Shell,,,,,,,-73.598366,45.552043,,2026-04-15T15:05:37.477053
,Petro-Canada,,,,,,,-73.759171,45.503569,,2026-04-15T15:05:37.477056
,Petro-Canada,,,,,,,-73.861744,45.450272,,2026-04-15T15:05:37.477059
,Petro-Canada,,,,,,,-73.78861,45.48306,,2026-04-15T15:05:37.477062
,Petro-Canada,,,,,,,-73.747286,45.448324,,2026-04-15T15:05:37.477065
,Ultramar,,,,,,,-73.649522,45.469275,,2026-04-15T15:05:37.477069
,Shell,,,,,,,-73.550413,45.597093,,2026-04-15T15:05:37.477071
,Shell,,,,,,,-73.608812,45.610802,,2026-04-15T15:05:37.477075
,Ultramar,,,,,,,-73.560891,45.536026,,2026-04-15T15:05:37.477077
,Ultramar,,,,,,,-73.724104,45.460885,,2026-04-15T15:05:37.477080
,Ultramar,,,,,,,-73.795909,45.483623,,2026-04-15T15:05:37.477083
,Ultramar,,,,,,,-73.554412,45.523171,,2026-04-15T15:05:37.477086
,Esso,,,,,,,-73.789396,45.477086,,2026-04-15T15:05:37.477089
,Ultramar,,,,,,,-73.687237,45.509955,,2026-04-15T15:05:37.477092
,Ultramar,,,,,,,-73.725,45.4889,,2026-04-15T15:05:37.477095
,Ultramar,,,,,,,-73.750337,45.499765,,2026-04-15T15:05:37.477098
,Ultramar,,,,,,,-73.614063,45.566067,,2026-04-15T15:05:37.477101
,Ultramar,,,,,,,-73.62775,45.52018,,2026-04-15T15:05:37.477104
,Esso,,,,,,,-73.821219,45.459121,,2026-04-15T15:05:37.477107
,Ultramar,,,,,,,-73.875541,45.441481,,2026-04-15T15:05:37.477119
,Petro-Canada,,,,,,,-73.580007,45.626097,,2026-04-15T15:05:37.477123
,Ultramar,,,,,,,-73.669117,45.527971,,2026-04-15T15:05:37.477126
,Ultramar,,,,,,,-73.740189,45.443671,,2026-04-15T15:05:37.477129
,Ultramar,,,,,,,-73.655979,45.551916,,2026-04-15T15:05:37.477132
,Crevier,,,,,,,-73.658508,45.499614,,2026-04-15T15:05:37.477135
,Mobil,,,,,,,-73.562553,45.471353,,2026-04-15T15:05:37.477138
,Petroplus,,,,,,,-73.838618,45.500444,,2026-04-15T15:05:37.477141
,Ultramar,,,,,,,-73.587362,45.564443,,2026-04-15T15:05:37.477144
,Ultramar,,,,,,,-73.588494,45.54291,,2026-04-15T15:05:37.477147
,Costco,,,,,,,-73.585462,45.609067,,2026-04-15T15:05:37.477150
,Costco,,,,,,,-73.553519,45.485765,,2026-04-15T15:05:37.477153
,Petro-Canada,,,,,,,-73.565836,45.538183,,2026-04-15T15:05:37.477156
,Couche-Tard,,,,,,,-73.846157,45.435841,,2026-04-15T15:05:37.477159
,Petro-Canada,,,,,,,-73.581582,45.611841,,2026-04-15T15:05:37.477162
,Couche-Tard,,,,,,,-73.80286,45.490657,,2026-04-15T15:05:37.477165
,Couche-Tard,,,,,,,-73.537037,45.652573,,2026-04-15T15:05:37.477168
,Esso,,,,,,,-73.552952,45.598154,,2026-04-15T15:05:37.477171
,Esso,,,,,,,-73.588042,45.564767,,2026-04-15T15:05:37.477174
,Esso,,,,,,,-73.595529,45.534787,,2026-04-15T15:05:37.477177
,Esso,,,,,,,-73.635018,45.548614,,2026-04-15T15:05:37.477180
,Esso,,,,,,,-73.643346,45.540091,,2026-04-15T15:05:37.477183
,Esso,,,,,,,-73.551829,45.525872,,2026-04-15T15:05:37.477186
,Esso,,,,,,,-73.619961,45.606301,,2026-04-15T15:05:37.477189
,Esso,,,,,,,-73.60138,45.573394,,2026-04-15T15:05:37.477192
,Esso,,,,,,,-73.656287,45.533568,,2026-04-15T15:05:37.477195
,Esso,,,,,,,-73.585498,45.582126,,2026-04-15T15:05:37.477198
,Esso,,,,,,,-73.561725,45.650141,,2026-04-15T15:05:37.477201
,Esso,,,,,,,-73.687952,45.509621,,2026-04-15T15:05:37.477204
,Esso,,,,,,,-73.663873,45.507705,,2026-04-15T15:05:37.477206
,Esso,,,,,,,-73.522863,45.567867,,2026-04-15T15:05:37.477209
,Esso,,,,,,,-73.560201,45.525849,,2026-04-15T15:05:37.477212
,Esso,,,,,,,-73.647076,45.565795,,2026-04-15T15:05:37.477215
,Esso,,,,,,,-73.632822,45.587462,,2026-04-15T15:05:37.477218
,Esso,,,,,,,-73.649947,45.527323,,2026-04-15T15:05:37.477221
,Esso,,,,,,,-73.586194,45.546124,,2026-04-15T15:05:37.477224
,Esso,,,,,,,-73.555298,45.552154,,2026-04-15T15:05:37.477227
,Esso,,,,,,,-73.541068,45.585526,,2026-04-15T15:05:37.477230
,Esso,,,,,,,-73.513452,45.643463,,2026-04-15T15:05:37.477233
,Esso,,,,,,,-73.570144,45.512472,,2026-04-15T15:05:37.477236
,Esso,,,,,,,-73.53506,45.548626,,2026-04-15T15:05:37.477239
,Esso,,,,,,,-73.633627,45.486104,,2026-04-15T15:05:37.477242
,Esso,,,,,,,-73.579939,45.484039,,2026-04-15T15:05:37.477245
